Name,Price,Product URL
N/A,N/A,https://bad-dragon.com/products/kragg
N/A,N/A,https://bad-dragon.com/products/blaze
N/A,N/A,https://bad-dragon.com/products/rex
N/A,N/A,https://bad-dragon.com/products/luka
N/A,N/A,https://bad-dragon.com/products/chanceflared
N/A,N/A,https://bad-dragon.com/products/terra
N/A,N/A,https://bad-dragon.com/products/duke
N/A,N/A,https://bad-dragon.com/products/sugarstar
